,Date,y_next,y_min_5,SP500_max_22,RealEstate_min_66,Gold_std_5,y,NASDAQ,y_max_10,y_max_5,y_diff_10,Oil,y_mean_5,Oil_std_5,y_diff_5,y_std_5,y_min_5_orig,SP500_max_22_orig,RealEstate_min_66_orig,Gold_std_5_orig,y_orig,NASDAQ_orig,y_max_10_orig,y_max_5_orig,y_diff_10_orig,Oil_orig,y_mean_5_orig,Oil_std_5_orig,y_diff_5_orig,y_std_5_orig,y_next_orig
3767,2021-10-12,0.7437881172536766,0.7422653058339502,0.6103018581056535,0.8534123839478435,0.000568984902003123,0.7422653058339502,0.5816385361539536,0.7762710939257338,0.7762710939257338,-0.030960515597754923,0.646566827619285,0.7650373379759708,0.00761930735996418,-0.030114641606178272,0.013534941244351414,48.051753997802734,4480.7001953125,86.16307830810547,2.2163098930478324,48.051753997802734,14465.919921875,49.90309524536133,49.90309524536133,-1.6855506896972656,80.63999938964844,49.291507720947266,1.3937236592783964,-1.6394996643066406,0.7368685278338778,48.13465881347656
3768,2021-10-13,0.7715338632412975,0.7422653058339502,0.6103018581056535,0.8534123839478435,0.004255983578166948,0.7437881172536766,0.5862978801576175,0.7762710939257338,0.7762710939257338,-0.020809397077071634,0.6454734701164694,0.7592174978900885,0.005516929769531501,-0.029099200429411387,0.015438045899081893,48.051753997802734,4480.7001953125,86.16307830810547,16.577906506336024,48.13465881347656,14571.6396484375,49.90309524536133,49.90309524536133,-1.132904052734375,80.44000244140625,48.974664306640626,1.0091567623105286,-1.5842170715332031,0.8404772469202879,49.64519119262695
3769,2021-10-14,0.7810081144029158,0.7422653058339502,0.6103018581056535,0.8534123839478435,0.00547296965359841,0.7715338632412975,0.5973949236974962,0.7762710939257338,0.7715338632412975,0.010489201854791741,0.6502296211335236,0.7582700517532012,0.0038566424769067025,-0.004737230684436322,0.014227723742175118,48.051753997802734,4480.7001953125,86.16307830810547,21.31831045937598,49.64519119262695,14823.4296875,49.90309524536133,49.64519119262695,0.5710525512695312,81.30999755859375,48.92308349609375,0.7054570201245054,-0.257904052734375,0.7745849545298725,50.160987854003906
3770,2021-10-15,0.7811773312426821,0.7422653058339502,0.6091868403939567,0.8534123839478435,0.005090072681997175,0.7810081144029158,0.6006523369970822,0.7810081144029158,0.7810081144029158,0.01015083824434404,0.6555324926109007,0.7604694082142023,0.004235393365323805,0.010996782305005559,0.017063766262545594,48.051753997802734,4473.75,86.16307830810547,19.826850241031632,50.160987854003906,14897.33984375,50.160987854003906,50.160987854003906,0.5526313781738281,82.27999877929688,49.04282073974609,0.7747381304941917,0.5986862182617188,0.9289846256567205,50.17020034790039
3771,2021-10-18,0.7936968548983292,0.7422653058339502,0.6112258955460901,0.8534123839478435,0.004552542934788843,0.7811773312426821,0.6061380423895739,0.7811773312426821,0.7811773312426821,0.016918180522381476,0.6564072119802853,0.7639545463949045,0.005011125750699188,0.017425690903510538,0.019506425633553783,48.051753997802734,4486.4599609375,86.16307830810547,17.733064461569136,50.17020034790039,15021.8095703125,50.17020034790039,50.17020034790039,0.9210586547851562,82.44000244140625,49.23255844116211,0.9166350940446161,0.9486885070800781,1.0619677529722922,50.85178756713867
3772,2021-10-19,0.7964037637819102,0.7437881172536766,0.6165473359838438,0.8534123839478435,0.003966950707601331,0.7936968548983292,0.6108661637629953,0.7936968548983292,0.7936968548983292,0.021316907458200696,0.6592499665129548,0.7742408562077803,0.0054929917849335045,0.05143154906437897,0.018755955555229728,48.13465881347656,4519.6298828125,86.16307830810547,15.452065718305663,50.85178756713867,15129.08984375,50.85178756713867,50.85178756713867,1.1605339050292969,82.95999908447266,49.792565155029294,1.0047780263051245,2.8000335693359375,1.0211107021870873,50.9991569519043
3773,2021-10-20,0.807062252545553,0.7715338632412975,0.619204061127317,0.8534123839478435,0.0034810271851577327,0.7964037637819102,0.6105395788557857,0.7964037637819102,0.7964037637819102,0.023516446098822308,0.6642248390812702,0.784763985513427,0.005136162808778683,0.052615646528233695,0.010213806655390229,49.64519119262695,4536.18994140625,86.16307830810547,13.559296496727086,50.9991569519043,15121.6796875,50.9991569519043,50.9991569519043,1.2802810668945312,83.87000274658203,50.365464782714845,0.939506872003406,2.8644981384277344,0.5560595009524857,51.57942581176758
3774,2021-10-21,0.6964170716528388,0.7810081144029158,0.6213842756103819,0.8534123839478435,0.0022285657972155952,0.807062252545553,0.6146833077845455,0.807062252545553,0.807062252545553,0.03079115861981918,0.6567352108893469,0.7918696633742781,0.003521790581948313,0.0355283893042555,0.011034159161035699,50.160987854003906,4549.77978515625,86.16307830810547,8.680709112459677,51.57942581176758,15215.7001953125,51.57942581176758,51.57942581176758,1.67633056640625,82.5,50.75231170654297,0.6442059133950899,1.934234619140625,0.6007210870075995,45.555686950683594
3775,2021-10-22,0.6955711275921773,0.6964170716528388,0.6213842756103819,0.8534123839478435,0.0031211277081541824,0.6964170716528388,0.6091521955553238,0.807062252545553,0.807062252545553,-0.07359426044507145,0.6636234799420472,0.7749514548242626,0.003711361204618132,-0.084591042750077,0.044858404427536816,45.555686950683594,4549.77978515625,86.16307830810547,12.157416115409731,45.555686950683594,15090.2001953125,51.57942581176758,51.57942581176758,-4.006614685058594,83.76000213623047,49.831251525878905,0.6788821706225969,-4.6053009033203125,2.4421787900411105,45.5096321105957
3776,2021-10-25,0.6764535485673439,0.6955711275921773,0.6240634828448524,0.8534123839478435,0.0035715004481500687,0.6955711275921773,0.6151685368625477,0.807062252545553,0.807062252545553,-0.06818051274699422,0.6636234799420472,0.7578302140941616,0.003324476571510108,-0.08560620365050475,0.05666986894449102,45.5096321105957,4566.47998046875,86.16307830810547,13.911707935274148,45.5096321105957,15226.7099609375,51.57942581176758,51.57942581176758,-3.7118797302246094,83.76000213623047,48.89913787841797,0.6081132357223584,-4.6605682373046875,3.0852178925399647,44.468833923339844
3777,2021-10-26,0.6698553530599879,0.6764535485673439,0.625396663007517,0.8534123839478435,0.00252761730224084,0.6764535485673439,0.6155651903291852,0.807062252545553,0.807062252545553,-0.06581175726660637,0.668488991734732,0.7343815528279647,0.004215418538926678,-0.11724330633098534,0.06211369289163929,44.468833923339844,4574.7900390625,86.16307830810547,9.845574483728752,44.468833923339844,15235.7099609375,51.57942581176758,51.57942581176758,-3.5829200744628906,84.6500015258789,47.6225471496582,0.7710843353660832,-6.382953643798828,3.3815902568738956,44.109615325927734
