,Date,y_next,y_lag_2,y_min_10,SP500_std_10,y_std_5,NASDAQ,y_min_5,y_mean_5,Oil,InflationExp_std_5,y_diff_5,y_diff_10,y,y_pct_5,y_lag_2_orig,y_min_10_orig,SP500_std_10_orig,y_std_5_orig,NASDAQ_orig,y_min_5_orig,y_mean_5_orig,Oil_orig,InflationExp_std_5_orig,y_diff_5_orig,y_diff_10_orig,y_orig,y_pct_5_orig,y_next_orig
946,2010-07-30,0.580368243669736,0.5537719128864714,0.5365980033467576,0.0025889875202917173,0.01686819540936071,0.04345823245936452,0.5365980033467576,0.5605874429301205,0.6373278023975077,0.01071387720612348,-0.007167063129645435,-0.07410472229206044,0.5593163323034347,-0.012651850323284752,39.844600677490234,38.79995346069336,16.195462631473543,1.0260513685616066,2254.699951171875,38.79995346069336,40.25917282104492,78.94999694824219,0.05088020426687505,-0.4359550476074219,-4.507610321044922,40.181854248046875,-0.010733100951706542,41.4623908996582
947,2010-08-02,0.5798251465625308,0.5365980033467576,0.5365980033467576,0.0025859007606543,0.017755617631629687,0.04525023156276242,0.5365980033467576,0.5612819173811331,0.6503936205880544,0.010967465566649367,0.0034723722550628056,-0.055757196209132,0.580368243669736,0.006019062411640741,38.79995346069336,38.79995346069336,16.17615334551918,1.0800311075647262,2295.360107421875,38.79995346069336,40.301416015625,81.33999633789062,0.052084495424509866,0.21121597290039062,-3.3915748596191406,41.4623908996582,0.0051202413816189285,41.42935562133789
948,2010-08-03,0.571817160902803,0.5593163323034347,0.5365980033467576,0.0025360426171939753,0.018542452992698737,0.0447284080175282,0.5365980033467576,0.5619759277537861,0.6570085711195084,0.009466778648911834,0.003470051863265211,-0.04953892247150826,0.5798251465625308,0.006020683941513338,40.181854248046875,38.79995346069336,15.864264743139337,1.1278923920391424,2283.52001953125,38.79995346069336,40.343630981445315,82.55000305175781,0.04495773305393318,0.2110748291015625,-3.0133323669433594,41.42935562133789,0.005120903275066313,40.9422492980957
949,2010-08-04,0.5826755911025643,0.580368243669736,0.5365980033467576,0.0018222292275612423,0.018301011356628014,0.04561206594796431,0.5365980033467576,0.5655849773570524,0.6565712114348161,0.007930718351867469,0.01804524801633156,-0.05700606870253666,0.571817160902803,0.03258606584482204,41.4623908996582,38.79995346069336,11.398990968371377,1.1132060835689348,2303.570068359375,38.79995346069336,40.5631607055664,82.47000122070312,0.03766298250034857,1.0976486206054688,-3.467540740966797,40.9422492980957,0.02754823996079292,41.60274124145508
950,2010-08-05,0.5753459751205083,0.5798251465625308,0.5365980033467576,0.0016833751500609415,0.00957762580115116,0.045148862413750074,0.5593163323034347,0.5748004949082138,0.6540564558112083,0.005350728709087958,0.046077587755806726,-0.046282911073242006,0.5826755911025643,0.08586984571023581,41.42935562133789,38.79995346069336,10.530386540679576,0.5825837217533394,2293.06005859375,40.181854248046875,41.12371826171875,82.01000213623047,0.025410611345918724,2.8027877807617188,-2.815277099609375,41.60274124145508,0.07223688511897586,41.156898498535156
951,2010-08-06,0.5798251465625308,0.571817160902803,0.5365980033467576,0.001590772322842937,0.004360964092652665,0.04494656527219598,0.571817160902803,0.5780064234716284,0.6468948265283465,0.011507073567463104,0.01602964281707364,0.008862579687428207,0.5753459751205083,0.028659350516475612,40.9422492980957,38.79995346069336,9.951107723764085,0.26526685676453154,2288.469970703125,40.9422492980957,41.31872711181641,80.69999694824219,0.05464709389164738,0.9750442504882812,0.5390892028808594,41.156898498535156,0.02426578535846624,41.42935562133789
952,2010-08-09,0.5894619845508314,0.5826755911025643,0.5365980033467576,0.0016977864725884041,0.004293675564398377,0.04570549428050588,0.571817160902803,0.5778978040501874,0.6511590208907235,0.01242152527023347,-0.0005430971072052371,0.0029292751478575685,0.5798251465625308,-0.000935780193229041,41.60274124145508,38.79995346069336,10.620536853738441,0.26117385897620493,2305.68994140625,40.9422492980957,41.312120056152345,81.4800033569336,0.05898982514889559,-0.0330352783203125,0.17818069458007812,41.42935562133789,-0.000796752854900773,42.015541076660156
953,2010-08-10,0.5777893476833051,0.5753459751205083,0.5365980033467576,0.001696566512042086,0.0068041254327475716,0.04444854265654624,0.571817160902803,0.5798251716478476,0.6444347512925541,0.01506087999016967,0.009636837988300617,0.013106889851565828,0.5894619845508314,0.016620248441158836,41.156898498535156,38.79995346069336,10.612905366415651,0.41387842876613323,2277.169921875,40.9422492980957,41.4293571472168,80.25,0.07152412106250916,0.5861854553222656,0.7972602844238281,42.015541076660156,0.014149036269836435,41.30552291870117
954,2010-08-11,0.5853901359392127,0.5798251465625308,0.5365980033467576,0.002168484319521847,0.005432941922932784,0.04142780442347915,0.5753459751205083,0.5810196090039479,0.6322436107624767,0.017530940674262765,0.005972186780502153,0.024017434796833714,0.5777893476833051,0.010444224463415974,41.42935562133789,38.79995346069336,13.564996543449144,0.3304726652776342,2208.6298828125,41.156898498535156,41.50201187133789,78.0199966430664,0.0832544395775343,0.36327362060546875,1.4609222412109375,41.30552291870117,0.008872830067554904,41.767860412597656
955,2010-08-12,0.576974827449081,0.5894619845508314,0.5593163323034347,0.0026496297570430248,0.0057652604017237215,0.04061863737709065,0.5753459751205083,0.5815625179712777,0.619779151711153,0.012541423850597314,0.002714544836648458,0.048792132592455184,0.5853901359392127,0.004658758455132528,42.015541076660156,40.181854248046875,16.574811342691984,0.35068679142961395,2190.27001953125,41.156898498535156,41.53503570556641,75.73999786376953,0.05955922352287155,0.16511917114257812,2.967906951904297,41.767860412597656,0.003968949309956615,41.255977630615234
